,Unnamed: 0,X1,N_REMESSA,REGIAO,UF-MINICIPIO,AREA_ha,R$ ADICIONAL,R$ SINISTRO,R$_RISCO,N_SICOR,N_SICOR_VARIEDADE,TP_CULTURA,ZARC,CESTA_PROD,MESINI_PLANTIO,ANOINI_PLANTIO,MESFIM_PLANTIO,ANOFIM_PLANTIO,MESINI_COLHEITA,ANOINI_COLHEITA,MESFIM_COLHEITA,ANOFIM_COLHEITA,N_EVENTO,MESINI_EVENTO,ANOINI_EVENTO,MESFIM_EVENTO,ANOFIM_EVENTO,MESCOP,ANOCOP,Z,Latitude,Longitude
546,547,1527,PROAGRO_MAIS,SUL,DOM FELICIANO,7.5,208.47,1032.22,10423.02,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,5,2015,7,2015,SECA,2,2015,3,2015,5,2015,0.099032717964659,-30.7,-52.1
547,548,467,PROAGRO_MAIS,SUL,DONA FRANCISCA,12.0,299.25,11395.77,14962.69,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,12,2014,12,2014,CHUVA EXCESSIVA,9,2014,10,2014,11,2014,0.7616123838694779,-29.62,-53.35
548,549,160,PROAGRO_MAIS,SUL,DOUTOR MAURICIO CARDOSO,18.0,541.23,23309.1,27061.72,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.8613310609968621,-27.5,-54.36
549,550,764,PROAGRO_MAIS,SUL,DOUTOR MAURICIO CARDOSO,15.0,797.81,6692.5,39890.4,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,11,2014,11,2014,12,2014,0.167772195816537,-27.5,-54.36
550,551,970,PROAGRO_MAIS,SUL,DOUTOR MAURICIO CARDOSO,10.0,511.87,4725.12,25593.6,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,11,2014,11,2014,12,2014,0.18462115528882198,-27.5,-54.36
551,552,632,PROAGRO_MAIS,SUL,DOUTOR RICARDO,5.0,273.12,8348.63,13656.03,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,3,2015,6,2015,VENTO FORTE,2,2015,2,2015,2,2015,0.6113511760006379,-29.08,-51.99
552,553,1287,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,5.0,100.85,2860.6,5042.03,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,6,2015,SECA,1,2015,3,2015,3,2015,0.5673508487652789,-30.54,-52.52
553,554,1423,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,2.5,49.12,1976.5,2455.99,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,11,2014,6,2015,6,2015,SECA,1,2015,3,2015,3,2015,0.804767120387298,-30.54,-52.52
554,555,1428,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,3.7,74.62,1907.96,3731.1,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,1,2015,4,2015,4,2015,0.5113666211036961,-30.54,-52.52
555,556,1478,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,6.0,121.26,1562.09,6063.2,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,6,2015,6,2015,SECA,2,2015,3,2015,3,2015,0.257634582398733,-30.54,-52.52
556,557,1518,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,3.5,68.31,1151.24,3415.34,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,12,2014,6,2015,6,2015,CHUVA EXCESSIVA,1,2015,1,2015,3,2015,0.337079178061335,-30.54,-52.52
557,558,1521,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,6.0,121.26,1135.01,6063.2,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.187196529885209,-30.54,-52.52
558,559,1687,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,3.5,68.45,125.0,3422.34,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,6,2015,6,2015,SECA,1,2015,4,2015,4,2015,0.0365247170064926,-30.54,-52.52
559,560,1688,PROAGRO_MAIS,SUL,ENCRUZILHADA DO SUL,3.5,70.39,125.0,3519.18,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,5,2015,6,2015,SECA,12,2014,3,2015,4,2015,0.0355196380975114,-30.54,-52.52
560,561,103,PROAGRO_MAIS,SUL,ENGENHO VELHO,15.5,847.42,29677.31,42371.19,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,12,2014,12,2014,1,2015,0.7004124736642989,-27.7,-52.91
561,562,963,PROAGRO_MAIS,SUL,ENGENHO VELHO,2.0,120.5,4775.74,6024.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,12,2014,12,2014,12,2014,0.7926592043764609,-27.7,-52.91
562,563,392,PROAGRO_MAIS,SUL,ENTRE IJUIS,19.0,622.41,13378.93,31120.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.42990729583393605,-28.17,-52.03
563,564,457,PROAGRO_MAIS,SUL,ENTRE IJUIS,6.5,247.13,11646.11,12356.36,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.9425194798468159,-28.17,-52.03
564,565,422,PROAGRO_MAIS,SUL,ERECHIM,13.0,450.55,12668.7,22527.89,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,7,2014,11,2014,11,2014,CHUVA EXCESSIVA,9,2014,9,2014,11,2014,0.562356261505183,-27.63,-52.27
565,566,593,PROAGRO_MAIS,SUL,ERECHIM,6.0,343.12,8906.29,17155.72,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,3,2015,3,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.519144052246131,-27.63,-52.27
566,567,1388,PROAGRO_MAIS,SUL,ERECHIM,3.0,163.33,2216.36,8166.32,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,4,2015,4,2015,CHUVA EXCESSIVA,11,2014,12,2014,4,2015,0.271402541169095,-27.63,-52.27
567,568,889,PROAGRO_MAIS,SUL,ERVAL GRANDE,3.1,140.12,5471.64,7006.15,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,VENTO FORTE,4,2015,4,2015,4,2015,0.7809767133161579,-27.39,-52.57
568,569,1630,PROAGRO_MAIS,SUL,ERVAL GRANDE,15.0,590.0,295.0,29500.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.01,-27.39,-52.57
569,570,1686,PROAGRO_MAIS,SUL,ERVAL GRANDE,13.0,708.0,125.0,35400.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,5,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.0035310734463276797,-27.39,-52.57
570,571,80,PROAGRO_MAIS,SUL,ERVAL SECO,42.0,1694.0,33619.31,84700.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.39692219598583206,-27.54,-53.5
571,572,99,PROAGRO_MAIS,SUL,ERVAL SECO,28.0,740.31,29984.7,37015.44,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.810059261756715,-27.54,-53.5
572,573,137,PROAGRO_MAIS,SUL,ERVAL SECO,20.0,570.0,26462.14,28500.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.928496140350877,-27.54,-53.5
573,574,211,PROAGRO_MAIS,SUL,ERVAL SECO,13.0,721.0,20456.45,36050.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,2,2015,0.5674466019417479,-27.54,-53.5
574,575,266,PROAGRO_MAIS,SUL,ERVAL SECO,13.0,470.31,18075.15,23515.4,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,5,2015,5,2015,SECA,3,2015,3,2015,5,2015,0.7686516070319879,-27.54,-53.5
575,576,733,PROAGRO_MAIS,SUL,ERVAL SECO,5.0,239.4,7031.39,11970.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.5874177109440271,-27.54,-53.5
576,577,837,PROAGRO_MAIS,SUL,ERVAL SECO,7.0,377.3,5918.32,18865.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,2,2015,SECA,11,2014,12,2014,2,2015,0.31371958653591303,-27.54,-53.5
577,578,1026,PROAGRO_MAIS,SUL,ERVAL SECO,3.0,143.64,4352.89,7182.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,10,2014,1,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.606083263714843,-27.54,-53.5
578,579,1070,PROAGRO_MAIS,SUL,ERVAL SECO,4.0,202.06,4137.35,10103.25,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,3,2015,4,2015,SECA,11,2014,11,2014,3,2015,0.409506841857818,-27.54,-53.5
579,580,1237,PROAGRO_MAIS,SUL,ERVAL SECO,5.0,204.78,3150.94,10239.07,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,12,2014,12,2014,2,2015,0.307736933139436,-27.54,-53.5
580,581,1340,PROAGRO_MAIS,SUL,ERVAL SECO,3.0,151.21,2529.62,7560.33,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,11,2014,2,2015,0.33459121493374,-27.54,-53.5
581,582,1416,PROAGRO_MAIS,SUL,ERVAL SECO,3.0,132.93,1995.55,6646.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.300240728202814,-27.54,-53.5
582,583,1436,PROAGRO_MAIS,SUL,ERVAL SECO,2.0,91.42,1853.16,4571.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,12,2014,1,2015,2,2015,0.405416757821046,-27.54,-53.5
583,584,1440,PROAGRO_MAIS,SUL,ERVAL SECO,3.0,129.78,1835.63,6489.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.28288334103868107,-27.54,-53.5
584,585,1449,PROAGRO_MAIS,SUL,ERVAL SECO,2.2,81.5,1790.03,4074.97,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,12,2014,12,2014,2,2015,0.43927439956613207,-27.54,-53.5
585,586,1592,PROAGRO_MAIS,SUL,ERVAL SECO,4.0,163.83,355.19,8191.26,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,4,2015,5,2015,SECA,11,2014,11,2014,4,2015,0.043362071280852996,-27.54,-53.5
586,587,1685,PROAGRO_MAIS,SUL,ERVAL SECO,6.0,323.4,125.0,16170.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.007730364873222021,-27.54,-53.5
587,588,681,PROAGRO_MAIS,SUL,ESPERANCA DO SUL,6.0,176.0,7774.31,8799.77,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,8,2014,10,2014,10,2014,0.8834674088072759,-27.35,-53.99
588,589,3,PROAGRO_MAIS,SUL,ESPUMOSO,70.0,1668.9,74393.74,83444.9,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,11,2014,11,2014,CHUVA EXCESSIVA,7,2014,10,2014,11,2014,0.891531297898374,-28.72,-52.85
589,590,377,PROAGRO_MAIS,SUL,ESPUMOSO,12.0,339.28,13908.74,16964.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,7,2014,12,2014,CHUVA EXCESSIVA,6,2014,10,2014,10,2014,0.8198974298514499,-28.72,-52.85
590,591,517,PROAGRO_MAIS,SUL,ESPUMOSO,6.5,345.13,10200.29,17256.03,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,GRANIZO,11,2014,11,2014,11,2014,0.591114526342386,-28.72,-52.85
591,592,1684,PROAGRO_MAIS,SUL,ESPUMOSO,30.0,887.78,125.0,44389.2,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,11,2014,11,2014,CHUVA EXCESSIVA,7,2014,10,2014,10,2014,0.00281600028835843,-28.72,-52.85
592,593,1124,PROAGRO_MAIS,SUL,FAGUNDES VARELA,3.25,148.48,3801.7,7423.43,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,11,2014,4,2015,5,2015,GRANIZO,12,2014,12,2014,12,2014,0.512121755037765,-28.88,-51.69
593,594,1577,PROAGRO_MAIS,SUL,FAXINAL DO SOTURNO,10.0,370.0,370.0,37000.0,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,11,2014,12,2014,4,2015,4,2015,VARIACAO EXCESSIVA DE TEMPERATURA,2,2015,2,2015,4,2015,0.01,-29.57,-53.44
594,595,49,PROAGRO_MAIS,SUL,FONTOURA XAVIER,50.0,1100.85,39405.69,55042.5,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,11,2014,11,2014,CHUVA EXCESSIVA,7,2014,10,2014,11,2014,0.7159138847254392,-28.98,-52.34
595,596,1196,PROAGRO_MAIS,SUL,FONTOURA XAVIER,4.0,125.31,3384.15,6265.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,6,2015,6,2015,CHUVA EXCESSIVA,12,2014,2,2015,4,2015,0.540129663678848,-28.98,-52.34
596,597,1459,PROAGRO_MAIS,SUL,FONTOURA XAVIER,3.5,103.04,1716.92,5152.08,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,3,2015,3,2015,3,2015,0.33324793093275,-28.98,-52.34
597,598,9,PROAGRO_MAIS,SUL,FORTALEZA DOS VALOS,57.0,1385.56,58593.92,69277.95,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,GEADA,8,2014,8,2014,10,2014,0.8457802230002479,-28.79,-53.22
598,599,68,PROAGRO_MAIS,SUL,FORTALEZA DOS VALOS,59.0,1439.45,35755.14,71972.73,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,GEADA,8,2014,8,2014,10,2014,0.49678732486596006,-28.79,-53.22
599,600,143,PROAGRO_MAIS,SUL,FORTALEZA DOS VALOS,15.0,691.84,26000.06,34592.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.7516206059204441,-28.79,-53.22
600,601,286,PROAGRO_MAIS,SUL,FORTALEZA DOS VALOS,20.0,580.49,17519.26,29024.65,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,GEADA,8,2014,8,2014,10,2014,0.6035993543419129,-28.79,-53.22
601,602,508,PROAGRO_MAIS,SUL,FORTALEZA DOS VALOS,8.0,260.8,10440.49,13040.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,GEADA,8,2014,8,2014,10,2014,0.8006510736196322,-28.79,-53.22
602,603,65,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,26.0,1102.0,36258.19,55100.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.658043375680581,-27.35,-53.39
603,604,66,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,56.0,1247.38,36017.82,62368.88,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.577496661796717,-27.35,-53.39
604,605,145,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,44.0,1030.35,25465.42,51517.66,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.494304671446646,-27.35,-53.39
605,606,487,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,8.0,469.52,10860.92,23476.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,12,2014,1,2015,1,2015,0.462639291191004,-27.35,-53.39
606,607,690,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,5.0,235.33,7629.25,11766.6,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,CHUVA EXCESSIVA,12,2014,1,2015,1,2015,0.6483818605204561,-27.35,-53.39
607,608,695,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,13.0,712.0,7554.49,35600.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.21220477528089898,-27.35,-53.39
608,609,1127,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,3.0,121.2,3787.44,6059.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,10,2014,2,2015,2,2015,VENTO FORTE,11,2014,12,2014,1,2015,0.624994224384319,-27.35,-53.39
609,610,1170,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,6.6,326.4,3535.58,16320.15,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.21663894020581898,-27.35,-53.39
610,611,1574,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,17.0,748.0,374.0,37400.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.01,-27.35,-53.39
611,612,1584,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,10.0,468.91,355.83,23445.45,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,CHUVA EXCESSIVA,12,2014,1,2015,1,2015,0.0151769319846708,-27.35,-53.39
612,613,1649,PROAGRO_MAIS,SUL,FREDERICO WESTPHALEN,3.0,167.58,230.0,8379.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,12,2014,1,2015,1,2015,0.0274495763217568,-27.35,-53.39
613,614,216,PROAGRO_MAIS,SUL,GARRUCHOS,16.0,582.0,20395.51,29100.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.700876632302405,-28.18,-55.63
614,615,453,PROAGRO_MAIS,SUL,GARRUCHOS,11.0,381.91,11725.61,19095.69,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.614044844674374,-28.18,-55.63
615,616,1580,PROAGRO_MAIS,SUL,GAURAMA,10.0,490.37,357.34,24518.74,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,3,2015,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.0145741583784485,-27.58,-52.09
616,617,97,PROAGRO_MAIS,SUL,GENTIL,33.0,908.33,30285.08,45416.62,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,9,2014,9,2014,11,2014,0.666828134722487,-28.43,-52.03
617,618,17,PROAGRO_MAIS,SUL,GETULIO VARGAS,56.0,1419.01,52417.59,70950.4,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,8,2014,10,2014,11,2014,0.7387920293613571,-27.89,-52.22
618,619,90,PROAGRO_MAIS,SUL,GIRUA,30.0,1210.98,31175.58,60548.8,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,1,2015,0.514883531960997,-28.02,-54.35
619,620,104,PROAGRO_MAIS,SUL,GIRUA,20.0,987.99,29657.67,49399.51,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.600363647331725,-28.02,-54.35
620,621,123,PROAGRO_MAIS,SUL,GIRUA,22.0,630.46,27865.28,31523.18,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,7,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.8839615800182601,-28.02,-54.35
621,622,139,PROAGRO_MAIS,SUL,GIRUA,16.0,662.24,26347.46,33112.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,VENTO FORTE,1,2015,1,2015,2,2015,0.795707296448417,-28.02,-54.35
622,623,173,PROAGRO_MAIS,SUL,GIRUA,12.0,541.16,22789.82,27057.76,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.8422655829603041,-28.02,-54.35
623,624,302,PROAGRO_MAIS,SUL,GIRUA,13.0,586.0,16657.37,29299.99,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,2,2015,0.568511115532804,-28.02,-54.35
624,625,372,PROAGRO_MAIS,SUL,GIRUA,12.0,361.76,14144.78,18088.38,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,SECA,12,2014,12,2014,1,2015,0.7819815815457221,-28.02,-54.35
625,626,455,PROAGRO_MAIS,SUL,GIRUA,8.0,326.0,11683.35,16299.98,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.716770818123703,-28.02,-54.35
626,627,465,PROAGRO_MAIS,SUL,GIRUA,11.0,315.9,11430.22,15795.14,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),5,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.723654237949141,-28.02,-54.35
627,628,499,PROAGRO_MAIS,SUL,GIRUA,7.0,286.58,10646.5,14328.88,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.7430099212220359,-28.02,-54.35
628,629,803,PROAGRO_MAIS,SUL,GIRUA,3.2,131.47,6225.49,6573.33,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.9470831374660941,-28.02,-54.35
629,630,842,PROAGRO_MAIS,SUL,GIRUA,4.0,133.97,5866.25,6698.16,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.8758002197618451,-28.02,-54.35
630,631,910,PROAGRO_MAIS,SUL,GIRUA,3.2,131.01,5246.22,6550.34,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,10,2014,12,2014,12,2014,0.800908044467921,-28.02,-54.35
631,632,1013,PROAGRO_MAIS,SUL,GIRUA,3.0,123.25,4432.0,6162.49,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.7191898080159159,-28.02,-54.35
632,633,1027,PROAGRO_MAIS,SUL,GIRUA,3.8,131.82,4351.66,6590.59,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,12,2014,12,2014,12,2014,0.660283828913648,-28.02,-54.35
633,634,1091,PROAGRO_MAIS,SUL,GIRUA,4.5,156.09,3994.48,7804.65,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.511807704381362,-28.02,-54.35
634,635,1099,PROAGRO_MAIS,SUL,GIRUA,4.0,138.26,3947.11,6913.15,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.5709567997222679,-28.02,-54.35
635,636,1132,PROAGRO_MAIS,SUL,GIRUA,3.82,132.04,3777.58,6602.06,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,10,2014,12,2014,12,2014,0.5721820159162441,-28.02,-54.35
636,637,1343,PROAGRO_MAIS,SUL,GIRUA,3.0,93.43,2514.82,4671.39,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.538345117834306,-28.02,-54.35
637,638,1346,PROAGRO_MAIS,SUL,GIRUA,3.0,117.06,2497.54,5853.32,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,1,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.426687760108793,-28.02,-54.35
