"","X1","N_REMESSA","REGIAO","UF-MINICIPIO","AREA_ha","R$ ADICIONAL","R$ SINISTRO","R$_RISCO","N_SICOR","N_SICOR_VARIEDADE","TP_CULTURA","ZARC","CESTA_PROD","MESINI_PLANTIO","ANOINI_PLANTIO","MESFIM_PLANTIO","ANOFIM_PLANTIO","MESINI_COLHEITA","ANOINI_COLHEITA","MESFIM_COLHEITA","ANOFIM_COLHEITA","N_EVENTO","MESINI_EVENTO","ANOINI_EVENTO","MESFIM_EVENTO","ANOFIM_EVENTO","MESCOP","ANOCOP","Z","Latitude","Longitude"
"1078",891,"PROAGRO_MAIS","SUL","PANAMBI",3.46,131.47,5451.79,6573.34,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,3,2015,3,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,3,2015,0.829378976289071,-28.29,-53.5
"1079",1131,"PROAGRO_MAIS","SUL","PANAMBI",4,134.81,3779.98,6740.39,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,3,2015,3,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.560795443587092,-28.29,-53.5
"1080",1334,"PROAGRO_MAIS","SUL","PANAMBI",2,75.13,2559.1,3756.22,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",12,2014,12,2014,12,2014,0.681296622668534,-28.29,-53.5
"1081",1531,"PROAGRO_MAIS","SUL","PASSO DO SOBRADO",4,139,958.1,6950.04,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,11,2014,11,2014,1,2015,"DOENCA OU PRAGA",1,2015,1,2015,1,2015,0.13785532169599,-29.74,-52.27
"1082",1625,"PROAGRO_MAIS","SUL","PASSO FUNDO",60,670,335,33499.95,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,10,2014,11,2014,"CHUVA EXCESSIVA",9,2014,10,2014,10,2014,0.0100000149253954,-28.26,-52.4
"1083",424,"PROAGRO_MAIS","SUL","PAULO BENTO",6,429.89,12559.93,21494.7,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,3,2015,3,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,3,2015,0.584326834056768,-28.17,-52.03
"1084",1315,"PROAGRO_MAIS","SUL","PAULO BENTO",12,397.98,2664.2,19899,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,2,2015,0.133886124930901,-28.17,-52.03
"1085",20,"PROAGRO_MAIS","SUL","PEJUCARA",54,1294.47,51813.43,64723.3,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,7,2014,10,2014,10,2014,"CHUVA EXCESSIVA",7,2014,10,2014,10,2014,0.800537518946036,-28.42,-53.65
"1086",1227,"PROAGRO_MAIS","SUL","PEJUCARA",2,60.79,3216.25,3039.28,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,11,2014,"CHUVA EXCESSIVA",9,2014,10,2014,10,2014,1.05822760653839,-28.42,-53.65
"1087",22,"PROAGRO_MAIS","SUL","PINHAL",45,1905,49694.88,95250,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,2,2015,3,2015,"VENTO FORTE",12,2014,1,2015,2,2015,0.521731023622047,-27.51,-53.21
"1088",61,"PROAGRO_MAIS","SUL","PINHAL",40,1720,37129.93,86000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.431743372093023,-27.51,-53.21
"1089",85,"PROAGRO_MAIS","SUL","PINHAL",25,1065,32575,53250,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FORTE",12,2014,1,2015,2,2015,0.611737089201878,-27.51,-53.21
"1090",127,"PROAGRO_MAIS","SUL","PINHAL",18,806,27499.93,40300,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,10,2014,3,2015,3,2015,"VENTO FORTE",12,2014,1,2015,3,2015,0.682380397022333,-27.51,-53.21
"1091",172,"PROAGRO_MAIS","SUL","PINHAL",13,721,22899.55,36050,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,3,2015,3,2015,"VENTO FORTE",12,2014,1,2015,3,2015,0.635216366158114,-27.51,-53.21
"1092",196,"PROAGRO_MAIS","SUL","PINHAL",24,1062.9,21413.73,53144.8,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,11,2014,3,2015,4,2015,"VENTO FORTE",12,2014,1,2015,4,2015,0.402931801418013,-27.51,-53.21
"1093",201,"PROAGRO_MAIS","SUL","PINHAL",12.5,702.5,21093.06,35125,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,2,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.600514163701068,-27.51,-53.21
"1094",247,"PROAGRO_MAIS","SUL","PINHAL",10,558.6,19004.41,27930,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,3,2015,3,2015,"VENTO FORTE",12,2014,1,2015,3,2015,0.68043000358038,-27.51,-53.21
"1095",267,"PROAGRO_MAIS","SUL","PINHAL",13,677.97,18073.04,33898.65,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.533149255206328,-27.51,-53.21
"1096",282,"PROAGRO_MAIS","SUL","PINHAL",15.5,813.5,17707.83,40675,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.435349231714813,-27.51,-53.21
"1097",293,"PROAGRO_MAIS","SUL","PINHAL",19,843,16997.53,42150,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.403262870699881,-27.51,-53.21
"1098",305,"PROAGRO_MAIS","SUL","PINHAL",10,510,16571.47,25500,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,2,2015,3,2015,"VENTO FORTE",12,2014,1,2015,2,2015,0.649861568627451,-27.51,-53.21
"1099",346,"PROAGRO_MAIS","SUL","PINHAL",14,694.1,15139.35,34705.2,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,2,2015,"VENTO FORTE",12,2014,2,2015,2,2015,0.436227135991148,-27.51,-53.21
"1100",534,"PROAGRO_MAIS","SUL","PINHAL",5,255.85,9614.77,12792.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,11,2014,2,2015,3,2015,"VENTO FORTE",12,2014,1,2015,2,2015,0.751594293531366,-27.51,-53.21
"1101",550,"PROAGRO_MAIS","SUL","PINHAL",7,358.19,9442.62,17909.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.527240849828303,-27.51,-53.21
"1102",784,"PROAGRO_MAIS","SUL","PINHAL",4,163.56,6457.82,8177.74,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.789682724077801,-27.51,-53.21
"1103",836,"PROAGRO_MAIS","SUL","PINHAL",5,243.85,5919.1,12192.47,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.485471770691255,-27.51,-53.21
"1104",1189,"PROAGRO_MAIS","SUL","PINHAL",11,399.06,3445.44,19952.88,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,2,2015,"VENTO FORTE",12,2014,1,2015,2,2015,0.172678831326605,-27.51,-53.21
"1105",1579,"PROAGRO_MAIS","SUL","PINHAL",10,517,357.98,25850,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,3,2015,3,2015,"VENTO FORTE",12,2014,1,2015,3,2015,0.0138483558994197,-27.51,-53.21
"1106",1632,"PROAGRO_MAIS","SUL","PINHAL",10,510,255,25500,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,12,2014,5,2015,5,2015,"VENTO FORTE",12,2014,1,2015,5,2015,0.01,-27.51,-53.21
"1107",156,"PROAGRO_MAIS","SUL","PINHAL GRANDE",30,645.16,23858.48,32258.2,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,11,2014,"CHUVA EXCESSIVA",9,2014,10,2014,10,2014,0.739609773638951,-29.34,-53.3
"1108",894,"PROAGRO_MAIS","SUL","PINHAL GRANDE",3.6,147.01,5405.47,7350.49,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2015,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,4,2015,6,2015,0.735389069300142,-29.34,-53.3
"1109",1142,"PROAGRO_MAIS","SUL","PINHAL GRANDE",3.5,141.14,3745.88,7056.92,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,3,2015,4,2015,"VENTO FORTE",3,2015,3,2015,3,2015,0.53080947495508,-29.34,-53.3
"1110",30,"PROAGRO_MAIS","SUL","PINHEIRINHO DO VALE",46,1842,45363.11,92100,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,12,2014,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.492541910966341,-27.21,-53.61
"1111",416,"PROAGRO_MAIS","SUL","PINHEIRINHO DO VALE",9,395.01,12757.99,19750.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.645957823852561,-27.21,-53.61
"1112",597,"PROAGRO_MAIS","SUL","PIRAPO",6,215.45,8843.81,10773,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,1,2015,3,2015,4,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.82092360530957,-28.04,-55.19
"1113",775,"PROAGRO_MAIS","SUL","PIRATINI",5,143.32,6594.04,7165.99,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,6,2015,7,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,3,2015,0.920185487280892,-31.44,-53.1
"1114",1408,"PROAGRO_MAIS","SUL","PIRATINI",4,114.09,2051.2,5704.29,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,6,2015,6,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,3,2015,0.359589011077628,-31.44,-53.1
"1115",1491,"PROAGRO_MAIS","SUL","PIRATINI",6,118.19,1401.8,5909.47,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,6,2015,6,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,3,2015,0.237212474215116,-31.44,-53.1
"1116",169,"PROAGRO_MAIS","SUL","PLANALTO",12,548,22926.63,27400,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.836738321167883,-27.32,-53.05
"1117",754,"PROAGRO_MAIS","SUL","PLANALTO",5,148.69,6795.99,7434.25,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",7,2014,7,2014,11,2014,11,2014,"CHUVA EXCESSIVA",9,2014,10,2014,10,2014,0.914146013384,-27.32,-53.05
"1118",840,"PROAGRO_MAIS","SUL","PLANALTO",6,219.95,5880.61,10997.57,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,12,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,3,2015,0.534719033386466,-27.32,-53.05
"1119",898,"PROAGRO_MAIS","SUL","PLANALTO",5,210.04,5366.44,10502.38,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,3,2015,3,2015,"VENTO FORTE",1,2015,1,2015,3,2015,0.510973703103487,-27.32,-53.05
